movieID,movieDescription,movieScores,userReviews,criticReviews,metascore,nominationUrl,storyLine,taglines,genres,certificate,cast,faq,videos,photos,technicalSpecs
TWVu,A young woman goes on a solo vacation to the English countryside following the death of her ex-husband.,"[<li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt13841850/reviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">710</span><span class=""label"">User reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt13841850/externalreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">264</span><span class=""label"">Critic reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt13841850/criticreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score""><span class=""sc-b0901df4-0 bcQdDJ metacritic-score-box"" style=""background-color:#54A72A"">65</span></span><span class=""label""><span class=""metacritic-score-label"">Metascore</span></span></span></a></li>]","['/title/tt13841850/reviews/?ref_=tt_ov_rt', '710', 'User reviews']","['/title/tt13841850/externalreviews/?ref_=tt_ov_rt', '264', 'Critic reviews']","['/title/tt13841850/criticreviews/?ref_=tt_ov_rt', '65', '65']",/title/tt13841850/fullcredits/cast?ref_=tt_ov_st_sm,"Alex Garland's movies and TV series are ranked by IMDb ratings. We have included his screenwriting credits to keep things competitive, but we didn't include The Beach and other titles where his novels were adapted by a different writer.",2 wins & 35 nominations,DirectorAlex Garland,2 wins & 35 nominations,/title/tt13841850/fullcredits/cast/?ref_=tt_cl_sm,/title/tt13841850/faq/?ref_=tt_faq_sm,/title/tt13841850/videogallery/?ref_=tt_vi_sm,/title/tt13841850/mediaviewer/rm1413436417/?ref_=tt_mi_sm,/title/tt13841850/technical?ref_=tt_spec_sm
SnVzdGljZSBMZWFndWU6IENyaXNpcyBvbiBJbmZpbml0ZSBFYXJ0aHMgLSBQYXJ0IFR3bw==,The Anti-Monitor (the Monitor's evil counterpart) is released into the DC Multiverse and begins to destroy the different Earths that compose it. The Monitor attempts to recruit heroes from across the Multiverse to fight back.,"[<li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt30150907/reviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""less-than-three-Elements""><span class=""score"">9</span><span class=""label"">User reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt30150907/externalreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""less-than-three-Elements""><span class=""score"">7</span><span class=""label"">Critic reviews</span></span></a></li>]",,,,/title/tt30150907/fullcredits/cast?ref_=tt_ov_st_sm,"This is the second adaptation of ""Crisis on Infinite Earths"" as it was previously adapted as a crossover between the CW's DC shows as Crisis on Infinite Earths: Part One (2019), Crisis on Infinite Earths: Part Two (2019), Crisis on Infinite Earths: Part Three (2019), Crisis on Infinite Earths: Part Four (2020) and Crisis on Infinite Earths: Part Five (2020).",Jeff Wamester,DirectorJeff Wamester,Jeff Wamester,/title/tt30150907/fullcredits/cast/?ref_=tt_cl_sm,/title/tt30150907/technical?ref_=tt_spec_sm,/title/tt30150907/videogallery/?ref_=tt_vi_sm,/title/tt30150907/mediaviewer/rm4008279553/?ref_=tt_mi_sm,/title/tt30150907/news/?ref_=tt_nwr_sm
VGhlIEhvbGRvdmVycw==,A cranky history teacher at a prep school is forced to remain on campus over the holidays with a grieving cook and a troubled student who has no place to go.,"[<li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt14849194/reviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">522</span><span class=""label"">User reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt14849194/externalreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">273</span><span class=""label"">Critic reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt14849194/criticreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score""><span class=""sc-b0901df4-0 bcQdDJ metacritic-score-box"" style=""background-color:#54A72A"">82</span></span><span class=""label""><span class=""metacritic-score-label"">Metascore</span></span></span></a></li>]","['/title/tt14849194/reviews/?ref_=tt_ov_rt', '522', 'User reviews']","['/title/tt14849194/externalreviews/?ref_=tt_ov_rt', '273', 'Critic reviews']","['/title/tt14849194/criticreviews/?ref_=tt_ov_rt', '82', '82']",/title/tt14849194/fullcredits/cast?ref_=tt_ov_st_sm,"Many of the scenes were filmed at Fairhaven High School in Fairhaven, Massachusetts in February 2022 during the schools February break. At this time, the area received a snow storm to the delight of the film crew since many of the scenes took place during a snowstorm. They took full advantage of the weather and the snow you see in the film was from an actual snowstorm.",134 wins & 197 nominations total,DirectorAlexander Payne,134 wins & 197 nominations total,/title/tt14849194/fullcredits/cast/?ref_=tt_cl_sm,/title/tt14849194/faq/?ref_=tt_faq_sm,/title/tt14849194/videogallery/?ref_=tt_vi_sm,/title/tt14849194/mediaviewer/rm98785793/?ref_=tt_mi_sm,/title/tt14849194/technical?ref_=tt_spec_sm
U2FzcXVhdGNoIFN1bnNldA==,A year in the life of a unique family. It captures the daily life of the Sasquatch with a level of detail and rigor that is simply unforgettable.,"[<li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt30180830/reviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">17</span><span class=""label"">User reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt30180830/externalreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">55</span><span class=""label"">Critic reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt30180830/criticreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score""><span class=""sc-b0901df4-0 bcQdDJ metacritic-score-box"" style=""background-color:#54A72A"">65</span></span><span class=""label""><span class=""metacritic-score-label"">Metascore</span></span></span></a></li>]","['/title/tt30180830/reviews/?ref_=tt_ov_rt', '17', 'User reviews']","['/title/tt30180830/externalreviews/?ref_=tt_ov_rt', '55', 'Critic reviews']","['/title/tt30180830/criticreviews/?ref_=tt_ov_rt', '65', '65']",/title/tt30180830/fullcredits/cast?ref_=tt_ov_st_sm,"No dialogue is spoken by the actors, they only speak in grunts and other guttural noises.",1 nomination,DirectorsDavid ZellnerNathan Zellner,1 nomination,/title/tt30180830/fullcredits/cast/?ref_=tt_cl_sm,/title/tt30180830/technical?ref_=tt_spec_sm,/title/tt30180830/videogallery/?ref_=tt_vi_sm,/title/tt30180830/mediaviewer/rm3105310465/?ref_=tt_mi_sm,/title/tt30180830/news/?ref_=tt_nwr_sm
TWFkIE1heDogRnVyeSBSb2Fk,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper and a drifter named Max.","[<li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt1392190/reviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">2.3K</span><span class=""label"">User reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt1392190/externalreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">849</span><span class=""label"">Critic reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt1392190/criticreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score""><span class=""sc-b0901df4-0 bcQdDJ metacritic-score-box"" style=""background-color:#54A72A"">90</span></span><span class=""label""><span class=""metacritic-score-label"">Metascore</span></span></span></a></li>]","['/title/tt1392190/reviews/?ref_=tt_ov_rt', '2.3K', 'User reviews']","['/title/tt1392190/externalreviews/?ref_=tt_ov_rt', '849', 'Critic reviews']","['/title/tt1392190/criticreviews/?ref_=tt_ov_rt', '90', '90']",/title/tt1392190/fullcredits/cast?ref_=tt_ov_st_sm,"Over eighty percent of the effects seen in the film are practical effects, including stunts, make-up, and sets. CGI was used sparingly, mainly to enhance the Namibian landscape, remove stunt rigging, and for Imperator Furiosa's (Charlize Theron) left arm, which is a prosthetic limb.",245 wins & 233 nominations total,DirectorGeorge Miller,245 wins & 233 nominations total,/title/tt1392190/fullcredits/cast/?ref_=tt_cl_sm,/title/tt1392190/faq/?ref_=tt_faq_sm,/title/tt1392190/videogallery/?ref_=tt_vi_sm,/title/tt1392190/mediaviewer/rm1409746432/?ref_=tt_mi_sm,/title/tt1392190/technical?ref_=tt_spec_sm
RmFiYnJpY2FudGUgZGkgbGFjcmltZQ==,Sometimes our greatest fear is accepting that someone can honestly love us for who we are. Nica and Rigel are ready to find it out together.,"[<li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt29114029/reviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""less-than-three-Elements""><span class=""score"">78</span><span class=""label"">User reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt29114029/externalreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""less-than-three-Elements""><span class=""score"">23</span><span class=""label"">Critic reviews</span></span></a></li>]",,,,/title/tt29114029/fullcredits/cast?ref_=tt_ov_st_sm,"Vampirewritten by D. Nigro, O. Rodrigoperformed by Olivia Rodrigo",Alessandro Genovesi,DirectorAlessandro Genovesi,Alessandro Genovesi,/title/tt29114029/fullcredits/cast/?ref_=tt_cl_sm,/title/tt29114029/technical?ref_=tt_spec_sm,/title/tt29114029/videogallery/?ref_=tt_vi_sm,/title/tt29114029/mediaviewer/rm1714309633/?ref_=tt_mi_sm,/title/tt29114029/news/?ref_=tt_nwr_sm
RGVhZHBvb2w=,"A wisecracking mercenary gets experimented on and becomes immortal yet hideously scarred, and sets out to track down the man who ruined his looks.","[<li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt1431045/reviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">1.6K</span><span class=""label"">User reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt1431045/externalreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">671</span><span class=""label"">Critic reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt1431045/criticreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score""><span class=""sc-b0901df4-0 bcQdDJ metacritic-score-box"" style=""background-color:#54A72A"">65</span></span><span class=""label""><span class=""metacritic-score-label"">Metascore</span></span></span></a></li>]","['/title/tt1431045/reviews/?ref_=tt_ov_rt', '1.6K', 'User reviews']","['/title/tt1431045/externalreviews/?ref_=tt_ov_rt', '671', 'Critic reviews']","['/title/tt1431045/criticreviews/?ref_=tt_ov_rt', '65', '65']",/title/tt1431045/fullcredits/cast?ref_=tt_ov_st_sm,"Deadpool 2 stars Josh Brolin, Zazie Beetz, Julian Dennison, and director David Leitch share the moment the cast became one with their characters.",29 wins & 78 nominations,DirectorTim Miller,29 wins & 78 nominations,/title/tt1431045/fullcredits/cast/?ref_=tt_cl_sm,/title/tt1431045/faq/?ref_=tt_faq_sm,/title/tt1431045/videogallery/?ref_=tt_vi_sm,/title/tt1431045/mediaviewer/rm2822640128/?ref_=tt_mi_sm,/title/tt1431045/technical?ref_=tt_spec_sm
VGhlIEJyaWNrbGF5ZXI=,An ex-CIA agent is reactivated when an extortionist targets the agency.,"[<li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt2016303/reviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""less-than-three-Elements""><span class=""score"">85</span><span class=""label"">User reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt2016303/externalreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""less-than-three-Elements""><span class=""score"">39</span><span class=""label"">Critic reviews</span></span></a></li>]",,,,/title/tt2016303/fullcredits/writer?ref_=tt_ov_wr_sm,Gerard Butler was going to start and produce the film when it was first optioned but he dropped out.,Renny Harlin,DirectorRenny Harlin,Renny Harlin,/title/tt2016303/fullcredits/cast/?ref_=tt_cl_sm,/title/tt2016303/faq/?ref_=tt_faq_sm,/title/tt2016303/videogallery/?ref_=tt_vi_sm,/title/tt2016303/mediaviewer/rm4220014081/?ref_=tt_mi_sm,/title/tt2016303/technical?ref_=tt_spec_sm
RXhwZW5kNGJsZXM=,"Armed with every weapon they can get their hands on, the Expendables are the world's last line of defense and the team that gets called when all other options are off the table.","[<li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt3291150/reviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">391</span><span class=""label"">User reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt3291150/externalreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">133</span><span class=""label"">Critic reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt3291150/criticreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score""><span class=""sc-b0901df4-0 bcQdDJ metacritic-score-box"" style=""background-color:#FF0000"">30</span></span><span class=""label""><span class=""metacritic-score-label"">Metascore</span></span></span></a></li>]","['/title/tt3291150/reviews/?ref_=tt_ov_rt', '391', 'User reviews']","['/title/tt3291150/externalreviews/?ref_=tt_ov_rt', '133', 'Critic reviews']","['/title/tt3291150/criticreviews/?ref_=tt_ov_rt', '30', '30']",/title/tt3291150/fullcredits/writer?ref_=tt_ov_wr_sm,"Jason Statham has expressed his love for The Expendables. On co-star Sylvester Stallone, he said ""Working with Sylvester Stallone is beyond a pinch yourself moment. I remember growing up watching his films, and to be directed by him, and to be in a movie that he's produced, and to be shoulder to shoulder with Sly is a privilege any man who loves action movies would never turn their nose up at. I mean, it's terrific. I'll do as many as he wants.""",2 wins & 7 nominations,DirectorScott Waugh,2 wins & 7 nominations,/title/tt3291150/fullcredits/cast/?ref_=tt_cl_sm,/title/tt3291150/faq/?ref_=tt_faq_sm,/title/tt3291150/videogallery/?ref_=tt_vi_sm,/title/tt3291150/mediaviewer/rm2834702593/?ref_=tt_mi_sm,/title/tt3291150/technical?ref_=tt_spec_sm
Umlja3kgU3Rhbmlja3k=,"When three childhood best friends pull a prank that goes wrong, they invent the imaginary Ricky Stanicky to get them out of trouble. Twenty years later, they still use the nonexistent Ricky as a handy alibi for their immature behavior.","[<li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt1660648/reviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">173</span><span class=""label"">User reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt1660648/externalreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">76</span><span class=""label"">Critic reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt1660648/criticreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score""><span class=""sc-b0901df4-0 bcQdDJ metacritic-score-box"" style=""background-color:#BB8A00"">44</span></span><span class=""label""><span class=""metacritic-score-label"">Metascore</span></span></span></a></li>]","['/title/tt1660648/reviews/?ref_=tt_ov_rt', '173', 'User reviews']","['/title/tt1660648/externalreviews/?ref_=tt_ov_rt', '76', 'Critic reviews']","['/title/tt1660648/criticreviews/?ref_=tt_ov_rt', '44', '44']",/title/tt1660648/fullcredits/writer?ref_=tt_ov_wr_sm,"The movie was first announced in 2010 with James Franco as Ricky Stanicky. As a result of scheduling conflicts, Franco dropped and the role went to Joaquin Phoenix. The shooting kept getting delayed and, in 2013, Phoenix dropped off the movie, and the role went to Jim Carrey. Carrey waited for a full year for the production to start; then he dropped off, and the role went to Nicolas Cage in 2015. Cage thought the role was an opportunity to remind viewers of his comedy chops, but at that time international financiers asked for action elements to be added to the film as it would be sold as a Nicolas Cage movie. Their request was denied. The project stopped until 2021 when Zac Efron and Amazon became interested in the script. Finally, John Cena was cast as Ricky Stanicky.",Peter Farrelly,DirectorPeter Farrelly,Peter Farrelly,/title/tt1660648/fullcredits/cast/?ref_=tt_cl_sm,/title/tt1660648/faq/?ref_=tt_faq_sm,/title/tt1660648/videogallery/?ref_=tt_vi_sm,/title/tt1660648/mediaviewer/rm1431978753/?ref_=tt_mi_sm,/title/tt1660648/technical?ref_=tt_spec_sm
VG9wIEd1bjogTWF2ZXJpY2s=,"After thirty years, Maverick is still pushing the envelope as a top naval aviator, but must confront ghosts of his past when he leads TOP GUN's elite graduates on a mission that demands the ultimate sacrifice from those chosen to fly it.","[<li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt1745960/reviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">4.3K</span><span class=""label"">User reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt1745960/externalreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">437</span><span class=""label"">Critic reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt1745960/criticreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score""><span class=""sc-b0901df4-0 bcQdDJ metacritic-score-box"" style=""background-color:#54A72A"">78</span></span><span class=""label""><span class=""metacritic-score-label"">Metascore</span></span></span></a></li>]","['/title/tt1745960/reviews/?ref_=tt_ov_rt', '4.3K', 'User reviews']","['/title/tt1745960/externalreviews/?ref_=tt_ov_rt', '437', 'Critic reviews']","['/title/tt1745960/criticreviews/?ref_=tt_ov_rt', '78', '78']",/title/tt1745960/fullcredits/writer?ref_=tt_ov_wr_sm,"According to Miles Teller, the cast got to choose their own call signs. He chose ""Rooster"" because it was in the same family as ""Goose.""",107 wins & 234 nominations total,DirectorJoseph Kosinski,107 wins & 234 nominations total,/title/tt1745960/fullcredits/cast/?ref_=tt_cl_sm,/title/tt1745960/faq/?ref_=tt_faq_sm,/title/tt1745960/videogallery/?ref_=tt_vi_sm,/title/tt1745960/mediaviewer/rm2420119809/?ref_=tt_mi_sm,/title/tt1745960/technical?ref_=tt_spec_sm
VGl0YW5pYw==,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.","[<li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt0120338/reviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">3.3K</span><span class=""label"">User reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt0120338/externalreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score"">236</span><span class=""label"">Critic reviews</span></span></a></li>, <li class=""ipc-inline-list__item sc-9e83797f-1 cxyOpW"" role=""presentation""><a aria-disabled=""false"" class=""ipc-link ipc-link--baseAlt ipc-link--touch-target sc-9e83797f-2 cfrylA isReview"" href=""/title/tt0120338/criticreviews/?ref_=tt_ov_rt"" role=""button"" tabindex=""0""><span class=""three-Elements""><span class=""score""><span class=""sc-b0901df4-0 bcQdDJ metacritic-score-box"" style=""background-color:#54A72A"">75</span></span><span class=""label""><span class=""metacritic-score-label"">Metascore</span></span></span></a></li>]","['/title/tt0120338/reviews/?ref_=tt_ov_rt', '3.3K', 'User reviews']","['/title/tt0120338/externalreviews/?ref_=tt_ov_rt', '236', 'Critic reviews']","['/title/tt0120338/criticreviews/?ref_=tt_ov_rt', '75', '75']",/title/tt0120338/fullcredits/cast?ref_=tt_ov_st_sm,"See the complete list of Best Picture winners. For fun, use the ""sort order"" function to rank by IMDb rating and other criteria.",126 wins & 83 nominations total,DirectorJames Cameron,126 wins & 83 nominations total,/title/tt0120338/fullcredits/cast/?ref_=tt_cl_sm,/title/tt0120338/faq/?ref_=tt_faq_sm,/title/tt0120338/videogallery/?ref_=tt_vi_sm,/title/tt0120338/mediaviewer/rm4069242624/?ref_=tt_mi_sm,/title/tt0120338/technical?ref_=tt_spec_sm
